date,position,songname,artist,last week,peak position,weeks on chart
2016-02-13,62,Drunk On Your Love,Brett Eldredge,69,35,3
2016-02-13,63,Beautiful Drug,Zac Brown Band,64,52,10
2016-02-13,64,Watch Out,2 Chainz,88,64,5
2016-02-13,65,Walking On A Dream,Empire Of The Sun,82,65,2
2016-02-13,66,Dibs,Kelsea Ballerini,71,58,13
2016-02-13,67,2 Phones,Kevin Gates,62,17,4
2016-02-13,68,I Love This Life,LoCash,56,56,14
2016-02-13,69,Confession,Florida Georgia Line,78,53,5
2016-02-13,70,Good To Be Alive (Hallelujah),Andy Grammer,83,62,7
2016-02-13,71,Big Rings,Drake &amp; Future,63,52,19
2016-02-13,72,We Went,Randy Houser,90,60,6
2016-02-13,73,I Got The Boy,Jana Kramer,59,56,16
2016-02-13,74,The Fix,Nelly Featuring Jeremih,66,62,18
2016-02-13,75,Let It Go,James Bay,86,16,6
2016-02-13,76,Nobody To Blame,Chris Stapleton,80,68,4
2016-02-13,77,Sorry Not Sorry,Bryson Tiller,67,67,7
2016-02-13,78,Bet You Can't Do It Like Me,DLOW,53,45,12
2016-02-13,79,Bang My Head,David Guetta Featuring Sia &amp; Fetty Wap,84,76,3
2016-02-13,80,$ave Dat Money,Lil Dicky Featuring Fetty Wap &amp; Rich Homie Quan,73,71,14
2016-02-13,81,Something In The Way You Move,Ellie Goulding,--,43,1
2016-02-13,82,Really Really,Kevin Gates,76,46,6
2016-02-13,83,Back Up,DeJ Loaf Featuring Big Sean,61,47,17
2016-02-13,84,WTF (Where They From),Missy Elliott Featuring Pharrell Williams,77,22,12
2016-02-13,85,Mr. Misunderstood,Eric Church,85,84,5
2016-02-13,86,Hollow,Tori Kelly,81,68,7
2016-02-13,87,I Like The Sound Of That,Rascal Flatts,--,52,1
2016-02-13,88,Middle,DJ Snake Featuring Bipolar Sunshine,95,20,2
2016-02-13,89,Focus,Ariana Grande,51,7,13
2016-02-13,90,Dessert,Dawin,68,68,8
2016-02-13,91,My Church,Maren Morris,--,50,1
2016-02-13,92,Play No Games,Big Sean Featuring Chris Brown &amp; Ty Dolla $ign,91,84,13
2016-02-13,93,Gonna Know We Were Here,Jason Aldean,74,54,16
2016-02-13,94,Country Nation,Brad Paisley,--,94,1
2016-02-13,95,Humble And Kind,Tim McGraw,--,30,1
2016-02-13,96,Emperor's New Clothes,Panic! At The Disco,72,68,4
2016-02-13,97,Bottom Of The Bottle,Curren$Y Featuring August Alsina &amp; Lil Wayne,--,97,1
2016-02-13,98,Somewhere On A Beach,Dierks Bentley,--,35,1
2016-02-13,99,Acquainted,The Weeknd,100,60,5
2016-02-13,100,Snapback,Old Dominion,--,50,1
2016-02-06,1,Sorry,Justin Bieber,1,1,13
2016-02-06,2,Love Yourself,Justin Bieber,3,1,10
2016-02-06,3,Hello,Adele,2,1,13
2016-02-06,4,Stressed Out,twenty one pilots,4,2,18
2016-02-06,5,Here,Alessia Cara,6,5,25
2016-02-06,6,Stitches,Shawn Mendes,8,4,35
2016-02-06,7,Same Old Love,Selena Gomez,5,5,19
2016-02-06,8,Roses,The Chainsmokers Featuring ROZES,11,6,14
2016-02-06,9,Hotline Bling,Drake,7,2,25
2016-02-06,10,What Do You Mean?,Justin Bieber,10,1,21
2016-02-06,11,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,9,8,29
2016-02-06,12,My House,Flo Rida,23,4,11
2016-02-06,13,In The Night,The Weeknd,15,12,11
2016-02-06,14,Jumpman,Drake &amp; Future,12,12,18
2016-02-06,15,Don't,Bryson Tiller,13,13,17
2016-02-06,16,"Me, Myself &amp; I",G-Eazy x Bebe Rexha,19,7,12
2016-02-06,17,White Iverson,Post Malone,16,14,20
2016-02-06,18,The Hills,The Weeknd,14,1,35
2016-02-06,19,Antidote,Travi$ Scott,17,16,20
2016-02-06,20,679,Fetty Wap Featuring Remy Boyz,18,4,30
2016-02-06,21,Hands To Myself,Selena Gomez,37,7,7
2016-02-06,22,Cake By The Ocean,DNCE,22,9,14
2016-02-06,23,Say It,Tory Lanez,26,23,14
2016-02-06,24,I Know What You Did Last Summer,Shawn Mendes &amp; Camila Cabello,20,20,10
2016-02-06,25,Die A Happy Man,Thomas Rhett,24,21,18
2016-02-06,26,One Call Away,Charlie Puth,34,12,8
2016-02-06,27,On My Mind,Ellie Goulding,21,13,18
2016-02-06,28,Watch Me,Silento,29,3,48
2016-02-06,29,Ex's &amp; Oh's,Elle King,25,10,29
2016-02-06,30,Hide Away,Daya,31,23,18
2016-02-06,31,Down In The DM,Yo Gotti,36,31,8
2016-02-06,32,Can't Feel My Face,The Weeknd,27,1,33
2016-02-06,33,Break Up In A Small Town,Sam Hunt,33,29,16
2016-02-06,34,Wildest Dreams,Taylor Swift,28,5,22
2016-02-06,35,When We Were Young,Adele,41,14,9
2016-02-06,36,Lean On,Major Lazer &amp; DJ Snake Featuring M0,32,4,42
2016-02-06,37,See You Again,Wiz Khalifa Featuring Charlie Puth,38,1,46
2016-02-06,38,Perfect,One Direction,35,10,14
2016-02-06,39,Exchange,Bryson Tiller,44,26,13
2016-02-06,40,Confident,Demi Lovato,30,21,16
2016-02-06,41,No Role Modelz,J. Cole,43,36,23
2016-02-06,42,Stand By You,Rachel Platten,46,37,10
2016-02-06,43,Again,Fetty Wap,47,33,24
2016-02-06,44,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,48,38,9
2016-02-06,45,Best Friend,Young Thug,52,45,9
2016-02-06,46,Stay A Little Longer,Brothers Osborne,54,46,16
2016-02-06,47,Adventure Of A Lifetime,Coldplay,50,13,11
2016-02-06,48,Locked Away,R. City Featuring Adam Levine,49,6,27
2016-02-06,49,Back To Sleep,Chris Brown,51,20,6
2016-02-06,50,Out Of The Woods,Taylor Swift,55,18,5
2016-02-06,51,Focus,Ariana Grande,53,7,12
2016-02-06,52,Irresistible,Fall Out Boy,57,48,10
2016-02-06,53,Bet You Can't Do It Like Me,DLOW,58,45,11
2016-02-06,54,Get Ugly,Jason Derulo,62,52,5
2016-02-06,55,oui,Jeremih,64,19,3
2016-02-06,56,I Love This Life,LoCash,59,56,13
2016-02-06,57,Backroad Song,Granger Smith,65,49,7
2016-02-06,58,Sugar,Robin Schulz Featuring Francesco Yates,68,44,3
2016-02-06,59,I Got The Boy,Jana Kramer,56,56,15
2016-02-06,60,Heartbeat,Carrie Underwood,70,42,3
2016-02-06,61,Back Up,DeJ Loaf Featuring Big Sean,60,47,16
2016-02-06,62,2 Phones,Kevin Gates,71,17,3
2016-02-06,63,Big Rings,Drake &amp; Future,63,52,18
2016-02-06,64,Beautiful Drug,Zac Brown Band,69,52,9
2016-02-06,65,Break On Me.,Keith Urban,72,54,4
2016-02-06,66,The Fix,Nelly Featuring Jeremih,66,62,17
2016-02-06,67,Sorry Not Sorry,Bryson Tiller,74,67,6
2016-02-06,68,Dessert,Dawin,79,68,7
2016-02-06,69,Drunk On Your Love,Brett Eldredge,94,35,2
2016-02-06,70,You Should Be Here,Cole Swindell,82,31,6
2016-02-06,71,Dibs,Kelsea Ballerini,75,58,12
2016-02-06,72,Emperor's New Clothes,Panic! At The Disco,--,68,3
2016-02-06,73,$ave Dat Money,Lil Dicky Featuring Fetty Wap &amp; Rich Homie Quan,77,71,13
2016-02-06,74,Gonna Know We Were Here,Jason Aldean,61,54,15
2016-02-06,75,I'll Show You,Justin Bieber,67,19,12
2016-02-06,76,Really Really,Kevin Gates,83,46,5
2016-02-06,77,WTF (Where They From),Missy Elliott Featuring Pharrell Williams,73,22,11
2016-02-06,78,Confession,Florida Georgia Line,84,53,4
2016-02-06,79,I Took A Pill In Ibiza,Mike Posner,--,4,1
2016-02-06,80,Nobody To Blame,Chris Stapleton,97,68,3
2016-02-06,81,Hollow,Tori Kelly,90,68,6
2016-02-06,82,Walking On A Dream,Empire Of The Sun,--,65,1
2016-02-06,83,Good To Be Alive (Hallelujah),Andy Grammer,81,62,6
2016-02-06,84,Bang My Head,David Guetta Featuring Sia &amp; Fetty Wap,98,76,2
2016-02-06,85,Mr. Misunderstood,Eric Church,86,84,4
2016-02-06,86,Let It Go,James Bay,87,16,5
2016-02-06,87,New Americana,Halsey,76,60,17
2016-02-06,88,Watch Out,2 Chainz,85,64,4
2016-02-06,89,Victorious,Panic! At The Disco,--,89,1
2016-02-06,90,We Went,Randy Houser,93,60,5
2016-02-06,91,Play No Games,Big Sean Featuring Chris Brown &amp; Ty Dolla $ign,89,84,12
2016-02-06,92,Death Of A Bachelor,Panic! At The Disco,--,92,1
2016-02-06,93,Lay It All On Me,Rudimental Featuring Ed Sheeran,88,48,16
2016-02-06,94,Right Hand,Drake,91,58,19
2016-02-06,95,Middle,DJ Snake Featuring Bipolar Sunshine,--,20,1
2016-02-06,96,7 Years,Lukas Graham,--,2,1
2016-02-06,97,Come Get Her,Rae Sremmurd,96,56,19
2016-02-06,98,Lean &amp; Dabb,iLoveMemphis,--,98,1
2016-02-06,99,Ginza,J Balvin,100,84,15
2016-02-06,100,Acquainted,The Weeknd,--,60,4
2016-01-30,1,Sorry,Justin Bieber,1,1,12
2016-01-30,2,Hello,Adele,2,1,12
2016-01-30,3,Love Yourself,Justin Bieber,3,1,9
2016-01-30,4,Stressed Out,twenty one pilots,5,2,17
2016-01-30,5,Same Old Love,Selena Gomez,6,5,18
2016-01-30,6,Here,Alessia Cara,9,5,24
2016-01-30,7,Hotline Bling,Drake,4,2,24
2016-01-30,8,Stitches,Shawn Mendes,7,4,34
2016-01-30,9,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,10,8,28
2016-01-30,10,What Do You Mean?,Justin Bieber,8,1,20
2016-01-30,11,Roses,The Chainsmokers Featuring ROZES,13,6,13
2016-01-30,12,Jumpman,Drake &amp; Future,12,12,17
2016-01-30,13,Don't,Bryson Tiller,17,13,16
2016-01-30,14,The Hills,The Weeknd,11,1,34
2016-01-30,15,In The Night,The Weeknd,16,12,10
2016-01-30,16,White Iverson,Post Malone,14,14,19
2016-01-30,17,Antidote,Travi$ Scott,19,16,19
2016-01-30,18,679,Fetty Wap Featuring Remy Boyz,18,4,29
2016-01-30,19,"Me, Myself &amp; I",G-Eazy x Bebe Rexha,29,7,11
2016-01-30,20,I Know What You Did Last Summer,Shawn Mendes &amp; Camila Cabello,22,20,9
2016-01-30,21,On My Mind,Ellie Goulding,15,13,17
2016-01-30,22,Cake By The Ocean,DNCE,26,9,13
2016-01-30,23,My House,Flo Rida,32,4,10
2016-01-30,24,Die A Happy Man,Thomas Rhett,23,21,17
2016-01-30,25,Ex's &amp; Oh's,Elle King,20,10,28
2016-01-30,26,Say It,Tory Lanez,30,23,13
2016-01-30,27,Can't Feel My Face,The Weeknd,24,1,32
2016-01-30,28,Wildest Dreams,Taylor Swift,21,5,21
2016-01-30,29,Watch Me,Silento,27,3,47
2016-01-30,30,Confident,Demi Lovato,25,21,15
2016-01-30,31,Hide Away,Daya,33,23,17
2016-01-30,32,Lean On,Major Lazer &amp; DJ Snake Featuring M0,31,4,41
2016-01-30,33,Break Up In A Small Town,Sam Hunt,34,29,15
2016-01-30,34,One Call Away,Charlie Puth,37,12,7
2016-01-30,35,Perfect,One Direction,28,10,13
2016-01-30,36,Down In The DM,Yo Gotti,39,31,7
2016-01-30,37,Hands To Myself,Selena Gomez,42,7,6
2016-01-30,38,See You Again,Wiz Khalifa Featuring Charlie Puth,36,1,45
2016-01-30,39,Trap Queen,Fetty Wap,35,2,52
2016-01-30,40,Lazarus,David Bowie,--,40,1
2016-01-30,41,When We Were Young,Adele,41,14,8
2016-01-30,42,Space Oddity,David Bowie,--,15,15
2016-01-30,43,No Role Modelz,J. Cole,40,36,22
2016-01-30,44,Exchange,Bryson Tiller,44,26,12
2016-01-30,45,Under Pressure,Queen &amp; David Bowie,--,29,16
2016-01-30,46,Stand By You,Rachel Platten,38,37,9
2016-01-30,47,Again,Fetty Wap,43,33,23
2016-01-30,48,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,51,38,8
2016-01-30,49,Locked Away,R. City Featuring Adam Levine,45,6,26
2016-01-30,50,Adventure Of A Lifetime,Coldplay,52,13,10
2016-01-30,51,Back To Sleep,Chris Brown,53,20,5
2016-01-30,52,Best Friend,Young Thug,60,45,8
2016-01-30,53,Focus,Ariana Grande,50,7,11
2016-01-30,54,Stay A Little Longer,Brothers Osborne,55,46,15
2016-01-30,55,Out Of The Woods,Taylor Swift,46,18,4
2016-01-30,56,I Got The Boy,Jana Kramer,58,56,14
2016-01-30,57,Irresistible,Fall Out Boy,48,48,9
2016-01-30,58,Bet You Can't Do It Like Me,DLOW,59,45,10
2016-01-30,59,I Love This Life,LoCash,57,56,12
2016-01-30,60,Back Up,DeJ Loaf Featuring Big Sean,56,47,15
2016-01-30,61,Gonna Know We Were Here,Jason Aldean,54,54,14
2016-01-30,62,Get Ugly,Jason Derulo,66,52,4
2016-01-30,63,Big Rings,Drake &amp; Future,63,52,17
2016-01-30,64,oui,Jeremih,81,19,2
2016-01-30,65,Backroad Song,Granger Smith,69,49,6
2016-01-30,66,The Fix,Nelly Featuring Jeremih,68,62,16
2016-01-30,67,I'll Show You,Justin Bieber,67,19,11
2016-01-30,68,Sugar,Robin Schulz Featuring Francesco Yates,87,44,2
2016-01-30,69,Beautiful Drug,Zac Brown Band,71,52,8
2016-01-30,70,Heartbeat,Carrie Underwood,76,42,2
2016-01-30,71,2 Phones,Kevin Gates,93,17,2
2016-01-30,72,Break On Me.,Keith Urban,74,54,3
2016-01-30,73,WTF (Where They From),Missy Elliott Featuring Pharrell Williams,65,22,10
2016-01-30,74,Sorry Not Sorry,Bryson Tiller,80,67,5
2016-01-30,75,Dibs,Kelsea Ballerini,75,58,11
2016-01-30,76,New Americana,Halsey,64,60,16
2016-01-30,77,$ave Dat Money,Lil Dicky Featuring Fetty Wap &amp; Rich Homie Quan,77,71,12
2016-01-30,78,Blackstar,David Bowie,--,78,1
2016-01-30,79,Dessert,Dawin,73,68,6
2016-01-30,80,Used To Love You,Gwen Stefani,61,52,9
2016-01-30,81,Good To Be Alive (Hallelujah),Andy Grammer,62,62,5
2016-01-30,82,You Should Be Here,Cole Swindell,98,31,5
2016-01-30,83,Really Really,Kevin Gates,83,46,4
2016-01-30,84,Confession,Florida Georgia Line,91,53,3
2016-01-30,85,Watch Out,2 Chainz,86,64,3
2016-01-30,86,Mr. Misunderstood,Eric Church,84,84,3
2016-01-30,87,Let It Go,James Bay,90,16,4
2016-01-30,88,Lay It All On Me,Rudimental Featuring Ed Sheeran,82,48,15
2016-01-30,89,Play No Games,Big Sean Featuring Chris Brown &amp; Ty Dolla $ign,89,84,11
2016-01-30,90,Hollow,Tori Kelly,88,68,5
2016-01-30,91,Right Hand,Drake,78,58,18
2016-01-30,92,Gonna,Blake Shelton,72,54,18
2016-01-30,93,We Went,Randy Houser,92,60,4
2016-01-30,94,Drunk On Your Love,Brett Eldredge,--,35,1
2016-01-30,95,RGF Island,Fetty Wap,94,57,14
2016-01-30,96,Come Get Her,Rae Sremmurd,85,56,18
2016-01-30,97,Nobody To Blame,Chris Stapleton,97,68,2
2016-01-30,98,Bang My Head,David Guetta Featuring Sia &amp; Fetty Wap,--,76,1
2016-01-30,99,Blase,Ty Dolla $ign Featuring Future &amp; Rae Sremmurd,99,63,18
2016-01-30,100,Ginza,J Balvin,96,84,14
2016-01-23,1,Sorry,Justin Bieber,2,1,11
2016-01-23,2,Hello,Adele,1,1,11
2016-01-23,3,Love Yourself,Justin Bieber,3,1,8
2016-01-23,4,Hotline Bling,Drake,4,2,23
2016-01-23,5,Stressed Out,twenty one pilots,9,2,16
2016-01-23,6,Same Old Love,Selena Gomez,7,5,17
2016-01-23,7,Stitches,Shawn Mendes,6,4,33
2016-01-23,8,What Do You Mean?,Justin Bieber,5,1,19
2016-01-23,9,Here,Alessia Cara,8,5,23
2016-01-23,10,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,10,8,27
2016-01-23,11,The Hills,The Weeknd,11,1,33
2016-01-23,12,Jumpman,Drake &amp; Future,13,12,16
2016-01-23,13,Roses,The Chainsmokers Featuring ROZES,22,6,12
2016-01-23,14,White Iverson,Post Malone,15,14,18
2016-01-23,15,On My Mind,Ellie Goulding,16,13,16
2016-01-23,16,In The Night,The Weeknd,20,12,9
2016-01-23,17,Don't,Bryson Tiller,21,13,15
2016-01-23,18,679,Fetty Wap Featuring Remy Boyz,12,4,28
2016-01-23,19,Antidote,Travi$ Scott,17,16,18
2016-01-23,20,Ex's &amp; Oh's,Elle King,14,10,27
2016-01-23,21,Wildest Dreams,Taylor Swift,18,5,20
2016-01-23,22,I Know What You Did Last Summer,Shawn Mendes &amp; Camila Cabello,28,20,8
2016-01-23,23,Die A Happy Man,Thomas Rhett,25,21,16
2016-01-23,24,Can't Feel My Face,The Weeknd,24,1,31
2016-01-23,25,Confident,Demi Lovato,23,21,14
2016-01-23,26,Cake By The Ocean,DNCE,41,9,12
2016-01-23,27,Watch Me,Silento,19,3,46
2016-01-23,28,Perfect,One Direction,26,10,12
2016-01-23,29,"Me, Myself &amp; I",G-Eazy x Bebe Rexha,35,7,10
2016-01-23,30,Say It,Tory Lanez,32,23,12
2016-01-23,31,Lean On,Major Lazer &amp; DJ Snake Featuring M0,33,4,40
2016-01-23,32,My House,Flo Rida,34,4,9
2016-01-23,33,Hide Away,Daya,31,23,16
2016-01-23,34,Break Up In A Small Town,Sam Hunt,29,29,14
2016-01-23,35,Trap Queen,Fetty Wap,27,2,51
2016-01-23,36,See You Again,Wiz Khalifa Featuring Charlie Puth,30,1,44
2016-01-23,37,One Call Away,Charlie Puth,36,12,6
2016-01-23,38,Stand By You,Rachel Platten,50,37,8
2016-01-23,39,Down In The DM,Yo Gotti,48,31,6
2016-01-23,40,No Role Modelz,J. Cole,43,36,21
2016-01-23,41,When We Were Young,Adele,47,14,7
2016-01-23,42,Hands To Myself,Selena Gomez,42,7,5
2016-01-23,43,Again,Fetty Wap,38,33,22
2016-01-23,44,Exchange,Bryson Tiller,46,26,11
2016-01-23,45,Locked Away,R. City Featuring Adam Levine,40,6,25
2016-01-23,46,Out Of The Woods,Taylor Swift,--,18,3
2016-01-23,47,Where Ya At,Future Featuring Drake,45,28,25
2016-01-23,48,Irresistible,Fall Out Boy,55,48,8
2016-01-23,49,Where Are U Now,Skrillex &amp; Diplo With Justin Bieber,49,8,45
2016-01-23,50,Focus,Ariana Grande,39,7,10
2016-01-23,51,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,53,38,7
2016-01-23,52,Adventure Of A Lifetime,Coldplay,54,13,9
2016-01-23,53,Back To Sleep,Chris Brown,59,20,4
2016-01-23,54,Gonna Know We Were Here,Jason Aldean,56,54,13
2016-01-23,55,Stay A Little Longer,Brothers Osborne,61,46,14
2016-01-23,56,Back Up,DeJ Loaf Featuring Big Sean,52,47,14
2016-01-23,57,I Love This Life,LoCash,65,56,11
2016-01-23,58,I Got The Boy,Jana Kramer,64,56,13
2016-01-23,59,Bet You Can't Do It Like Me,DLOW,51,45,9
2016-01-23,60,Best Friend,Young Thug,67,45,7
2016-01-23,61,Used To Love You,Gwen Stefani,68,52,8
2016-01-23,62,Good To Be Alive (Hallelujah),Andy Grammer,62,62,4
2016-01-23,63,Big Rings,Drake &amp; Future,57,52,16
2016-01-23,64,New Americana,Halsey,60,60,15
2016-01-23,65,WTF (Where They From),Missy Elliott Featuring Pharrell Williams,63,22,9
2016-01-23,66,Get Ugly,Jason Derulo,70,52,3
2016-01-23,67,I'll Show You,Justin Bieber,58,19,10
2016-01-23,68,The Fix,Nelly Featuring Jeremih,69,62,15
2016-01-23,69,Backroad Song,Granger Smith,82,49,5
2016-01-23,70,Downtown,"Macklemore &amp; Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee &amp; Grandmaster Caz",72,12,20
2016-01-23,71,Beautiful Drug,Zac Brown Band,81,52,7
2016-01-23,72,Gonna,Blake Shelton,75,54,17
2016-01-23,73,Dessert,Dawin,73,68,5
2016-01-23,74,Break On Me.,Keith Urban,94,54,2
2016-01-23,75,Dibs,Kelsea Ballerini,76,58,10
2016-01-23,76,Heartbeat,Carrie Underwood,--,42,1
2016-01-23,77,$ave Dat Money,Lil Dicky Featuring Fetty Wap &amp; Rich Homie Quan,78,71,11
2016-01-23,78,Right Hand,Drake,66,58,17
2016-01-23,79,Top Of The World,Tim McGraw,84,73,13
2016-01-23,80,Sorry Not Sorry,Bryson Tiller,77,67,4
2016-01-23,81,oui,Jeremih,--,19,1
2016-01-23,82,Lay It All On Me,Rudimental Featuring Ed Sheeran,88,48,14
2016-01-23,83,Really Really,Kevin Gates,79,46,3
2016-01-23,84,Mr. Misunderstood,Eric Church,92,84,2
2016-01-23,85,Come Get Her,Rae Sremmurd,71,56,17
2016-01-23,86,Watch Out,2 Chainz,85,64,2
2016-01-23,87,Sugar,Robin Schulz Featuring Francesco Yates,--,44,1
2016-01-23,88,Hollow,Tori Kelly,80,68,4
2016-01-23,89,Play No Games,Big Sean Featuring Chris Brown &amp; Ty Dolla $ign,100,84,10
2016-01-23,90,Let It Go,James Bay,90,16,3
2016-01-23,91,Confession,Florida Georgia Line,99,53,2
2016-01-23,92,We Went,Randy Houser,98,60,3
2016-01-23,93,2 Phones,Kevin Gates,--,17,1
2016-01-23,94,RGF Island,Fetty Wap,74,57,13
2016-01-23,95,Smoke Break,Carrie Underwood,87,43,19
2016-01-23,96,Ginza,J Balvin,--,84,13
2016-01-23,97,Nobody To Blame,Chris Stapleton,--,68,1
2016-01-23,98,You Should Be Here,Cole Swindell,97,31,4
2016-01-23,99,Blase,Ty Dolla $ign Featuring Future &amp; Rae Sremmurd,83,63,17
2016-01-23,100,Tennessee Whiskey,Chris Stapleton,--,20,5
2016-01-16,1,Hello,Adele,1,1,10
2016-01-16,2,Sorry,Justin Bieber,2,1,10
2016-01-16,3,Love Yourself,Justin Bieber,3,1,7
2016-01-16,4,Hotline Bling,Drake,4,2,22
2016-01-16,5,What Do You Mean?,Justin Bieber,5,1,18
2016-01-16,6,Stitches,Shawn Mendes,8,4,32
2016-01-16,7,Same Old Love,Selena Gomez,6,5,16
2016-01-16,8,Here,Alessia Cara,7,5,22
2016-01-16,9,Stressed Out,twenty one pilots,13,2,15
2016-01-16,10,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,10,8,26
2016-01-16,11,The Hills,The Weeknd,9,1,32
2016-01-16,12,679,Fetty Wap Featuring Remy Boyz,14,4,27
2016-01-16,13,Jumpman,Drake &amp; Future,12,12,15
2016-01-16,14,Ex's &amp; Oh's,Elle King,23,10,26
2016-01-16,15,White Iverson,Post Malone,24,14,17
2016-01-16,16,On My Mind,Ellie Goulding,17,13,15
2016-01-16,17,Antidote,Travi$ Scott,16,16,17
2016-01-16,18,Wildest Dreams,Taylor Swift,22,5,19
2016-01-16,19,Watch Me,Silento,19,3,45
2016-01-16,20,In The Night,The Weeknd,15,12,8
2016-01-16,21,Don't,Bryson Tiller,18,13,14
2016-01-16,22,Roses,The Chainsmokers Featuring ROZES,20,6,11
2016-01-16,23,Confident,Demi Lovato,27,21,13
2016-01-16,24,Can't Feel My Face,The Weeknd,21,1,30
2016-01-16,25,Die A Happy Man,Thomas Rhett,25,21,15
2016-01-16,26,Perfect,One Direction,31,10,11
2016-01-16,27,Trap Queen,Fetty Wap,29,2,50
2016-01-16,28,I Know What You Did Last Summer,Shawn Mendes &amp; Camila Cabello,33,20,7
2016-01-16,29,Break Up In A Small Town,Sam Hunt,32,29,13
2016-01-16,30,See You Again,Wiz Khalifa Featuring Charlie Puth,41,1,43
2016-01-16,31,Hide Away,Daya,42,23,15
2016-01-16,32,Say It,Tory Lanez,26,23,11
2016-01-16,33,Lean On,Major Lazer &amp; DJ Snake Featuring M0,28,4,39
2016-01-16,34,My House,Flo Rida,37,4,8
2016-01-16,35,"Me, Myself &amp; I",G-Eazy x Bebe Rexha,36,7,9
2016-01-16,36,One Call Away,Charlie Puth,57,12,5
2016-01-16,37,Hit The Quan,iLoveMemphis,34,15,20
2016-01-16,38,Again,Fetty Wap,44,33,21
2016-01-16,39,Focus,Ariana Grande,35,7,9
2016-01-16,40,Locked Away,R. City Featuring Adam Levine,46,6,24
2016-01-16,41,Cake By The Ocean,DNCE,43,9,11
2016-01-16,42,Hands To Myself,Selena Gomez,39,7,4
2016-01-16,43,No Role Modelz,J. Cole,40,36,20
2016-01-16,44,Burning House,Cam,50,29,25
2016-01-16,45,Where Ya At,Future Featuring Drake,45,28,24
2016-01-16,46,Exchange,Bryson Tiller,51,26,10
2016-01-16,47,When We Were Young,Adele,54,14,6
2016-01-16,48,Down In The DM,Yo Gotti,52,31,5
2016-01-16,49,Where Are U Now,Skrillex &amp; Diplo With Justin Bieber,49,8,44
2016-01-16,50,Stand By You,Rachel Platten,66,37,7
2016-01-16,51,Bet You Can't Do It Like Me,DLOW,48,45,8
2016-01-16,52,Back Up,DeJ Loaf Featuring Big Sean,56,47,13
2016-01-16,53,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,60,38,6
2016-01-16,54,Adventure Of A Lifetime,Coldplay,55,13,8
2016-01-16,55,Irresistible,Fall Out Boy,68,48,7
2016-01-16,56,Gonna Know We Were Here,Jason Aldean,65,54,12
2016-01-16,57,Big Rings,Drake &amp; Future,61,52,15
2016-01-16,58,I'll Show You,Justin Bieber,59,19,9
2016-01-16,59,Back To Sleep,Chris Brown,53,20,3
2016-01-16,60,New Americana,Halsey,71,60,14
2016-01-16,61,Stay A Little Longer,Brothers Osborne,64,46,13
2016-01-16,62,Good To Be Alive (Hallelujah),Andy Grammer,83,62,3
2016-01-16,63,WTF (Where They From),Missy Elliott Featuring Pharrell Williams,58,22,8
2016-01-16,64,I Got The Boy,Jana Kramer,69,56,12
2016-01-16,65,I Love This Life,LoCash,70,56,10
2016-01-16,66,Right Hand,Drake,79,58,16
2016-01-16,67,Best Friend,Young Thug,63,45,6
2016-01-16,68,Used To Love You,Gwen Stefani,67,52,7
2016-01-16,69,The Fix,Nelly Featuring Jeremih,62,62,14
2016-01-16,70,Get Ugly,Jason Derulo,100,52,2
2016-01-16,71,Come Get Her,Rae Sremmurd,76,56,16
